Item;ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;Region;Nº_Habitantes
3304;SI;2020;2020;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Huila;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;VILLAVIEJA;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;MASCULINO;1;Región Centro Sur;1009548
2479;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;BARRANCAS;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
217;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;INDAGACIÓN;ADULTO MAYOR DE 60;SI;SI;NO;Ley 906;FONSECA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1541;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;La Guajira;ACTIVO;INDAGACIÓN;ADOLESCENTE 14 - 17;SI;NO;NO;Ley 906;FONSECA;N/A;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
3429;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;FONSECA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
67;NO;2015;2015;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;INVESTIGACIÓN;PRE-ADOLESCENTE 12 - 13;NO;NO;NO;Ley 906;MAICAO;Colombia;SI;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
68;NO;2015;2015;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;INVESTIGACIÓN;SIN DATO;NO;NO;NO;Ley 906;MAICAO;Colombia;SI;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
395;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;MAICAO;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;MASCULINO;1;Región Caribe;825364
396;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;INDAGACIÓN;SIN DATO;SI;SI;NO;Ley 906;MAICAO;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;2;Región Caribe;825364
726;NO;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;MAICAO;Venezuela;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1674;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;MAICAO;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1675;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MAICAO;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1947;SI;2015;2015;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;MAICAO;Venezuela;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1976;SI;2015;2015;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MAICAO;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
2044;SI;2016;2016;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;MAICAO;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
2478;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MAICAO;Venezuela;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
3133;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MAICAO;Venezuela;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
314;NO;2018;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
397;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
890;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;La Guajira;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;RIOHACHA;Venezuela;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1672;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;INVESTIGACIÓN;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1673;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1750;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;La Guajira;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1751;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
2613;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
2802;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;RIOHACHA;Venezuela;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
3018;SI;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;MASCULINO;1;Región Caribe;825364
3019;SI;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
3430;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;RIOHACHA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
2042;SI;2016;2016;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SAN JUAN DEL CESAR;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
2043;SI;2016;2016;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SAN JUAN DEL CESAR;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
3530;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SAN JUAN DEL CESAR;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
56;NO;2015;2015;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;URUMITA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
2480;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;VILLANUEVA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
3428;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VILLANUEVA;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;Región Caribe;825364
1418;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;ADOLESCENTE 14 - 17;SI;SI;NO;Ley 906;ALGARROBO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
220;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;ARACATACA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
399;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;ADULTO MAYOR DE 60;SI;SI;NO;Ley 906;ARACATACA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
219;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;ARIGUANÍ;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
614;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;ARIGUANÍ;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1194;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;ARIGUANÍ;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1198;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;ARIGUANÍ;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;MASCULINO;1;Región Caribe;1263788
1419;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;ADOLESCENTE 14 - 17;SI;SI;NO;Ley 906;ARIGUANÍ;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
3531;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CERRO SAN ANTONIO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2106;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CHIBOLO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
99;NO;2016;2016;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
400;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
840;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1195;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1424;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;2;Región Caribe;1263788
1522;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1742;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Magdalena;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1948;SI;2015;2015;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2045;SI;2016;2016;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2699;SI;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CIÉNAGA;N/A;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2990;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
3134;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
3135;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CIÉNAGA;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1420;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;EL BANCO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1426;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;EL BANCO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1430;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;EL BANCO;Venezuela;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1977;SI;2015;2015;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;EL BANCO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2325;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;EL BANCO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;2;Región Caribe;1263788
2326;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;EL BANCO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
3247;SI;2020;2020;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;EL BANCO;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
3320;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;TERMINACIÓN ANTICIPADA;JUVENTUD 18 - 28;NO;NO;NO;Ley 906;EL BANCO;Colombia;SI;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1753;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Magdalena;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;EL PIÑON;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1425;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;EL RETÉN;N/A;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
100;NO;2016;2016;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
838;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
902;NO;2020;2020;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;3;Región Caribe;1263788
1056;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;NO;NO;NO;Ley 906;FUNDACIÓN;Colombia;SI;DIRECCIÓN SECCIONAL DE MAGDALENA;MASCULINO;1;Región Caribe;1263788
1057;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INVESTIGACIÓN;SIN DATO;NO;NO;NO;Ley 906;FUNDACIÓN;Colombia;SI;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1058;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INVESTIGACIÓN;SIN DATO;NO;NO;NO;Ley 906;FUNDACIÓN;Colombia;SI;DIRECCIÓN SECCIONAL DE MAGDALENA;MASCULINO;1;Región Caribe;1263788
1421;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
1427;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;3;Región Caribe;1263788
1552;NO;2022;2022;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2108;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2110;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2615;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;SI;SI;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;MASCULINO;1;Región Caribe;1263788
2617;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;FUNDACIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2938;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;FUNDACIÓN;N/A;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2939;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;FUNDACIÓN;N/A;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
2941;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;FUNDACIÓN;N/A;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;Región Caribe;1263788
