Item;ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;Region;Nß_Habitantes
681;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Putumayo;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
849;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;MASCULINO;1;Regi¢n Centro Sur;
850;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
851;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
903;NO;2020;2020;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
919;NO;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1205;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MOCOA;Venezuela;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1206;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1230;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Putumayo;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1862;NO;2023;2023;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2051;SI;2016;2016;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2161;SI;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2231;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2335;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2337;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;2;Regi¢n Centro Sur;
2338;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;PRE-ADOLESCENTE 12 - 13;SI;SI;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;MASCULINO;1;Regi¢n Centro Sur;
3143;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MOCOA;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3141;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ORITO;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3145;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ORITO;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
419;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
633;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
634;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
692;NO;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
693;NO;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;2;Regi¢n Centro Sur;
1088;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1692;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2119;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2630;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2631;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;SIN DATO;SI;NO;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2820;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2821;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2822;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;MASCULINO;1;Regi¢n Centro Sur;
3144;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3445;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PUERTO AS÷S;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1452;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;PUERTO CAICEDO;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3548;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;PUERTO CAICEDO;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3549;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PUERTO CAICEDO;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3587;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 A•OS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;PUERTO CAICEDO;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3588;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 A•OS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PUERTO CAICEDO;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3589;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;NO;NO;SI;Ley 906;PUERTO CAICEDO;Colombia;SI;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1453;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;PUERTO GUZMµN;N/A;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2951;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PUERTO GUZMµN;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1087;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;SAN MIGUEL;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Oriente;
1089;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;SAN MIGUEL;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Oriente;
3446;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SAN MIGUEL;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Oriente;
2421;SI;2018;2018;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;TERMINACI‡N ANTICIPADA;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VALLE DEL GUAMUEZ;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
3142;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;VALLE DEL GUAMUEZ;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
1451;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;ADOLESCENTE 14 - 17;SI;SI;NO;Ley 906;VILLAGARZ‡N;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2487;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;VILLAGARZ‡N;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;MASCULINO;1;Regi¢n Centro Sur;
2488;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;VILLAGARZ‡N;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;MASCULINO;9;Regi¢n Centro Sur;
2489;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;VILLAGARZ‡N;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;MASCULINO;1;Regi¢n Centro Sur;
2490;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;SI;Ley 906;VILLAGARZ‡N;N/A;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;MASCULINO;1;Regi¢n Centro Sur;
2491;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;SIN DATO;SI;SI;SI;Ley 906;VILLAGARZ‡N;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
2492;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;INDAGACI‡N;SIN DATO;SI;SI;SI;Ley 906;VILLAGARZ‡N;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;MASCULINO;6;Regi¢n Centro Sur;
2629;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;TERMINACI‡N ANTICIPADA;SIN DATO;SI;NO;SI;Ley 906;VILLAGARZ‡N;Colombia;NO;DIRECCI‡N SECCIONAL DE PUTUMAYO;FEMENINO;1;Regi¢n Centro Sur;
108;NO;2016;2016;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;INDAGACI‡N;ADOLESCENTE 14 - 17;SI;SI;NO;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
109;NO;2016;2016;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;INDAGACI‡N;SIN DATO;SI;SI;NO;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;MASCULINO;1;Regi¢n Eje Cafetero - Antioquia;
497;NO;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
920;NO;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ARMENIA;Venezuela;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1090;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;ARMENIA;N/A;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1091;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;ACTIVO;INVESTIGACI‡N;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1255;NO;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1454;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;ARMENIA;N/A;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1456;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1457;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;ARMENIA;N/A;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;MASCULINO;1;Regi¢n Eje Cafetero - Antioquia;
1693;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1812;NO;2022;2022;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;ACTIVO;TERMINACI‡N ANTICIPADA;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ARMENIA;Venezuela;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1814;NO;2022;2022;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1863;NO;2023;2023;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;ACTIVO;INVESTIGACI‡N;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
1864;NO;2023;2023;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;ACTIVO;INVESTIGACI‡N;PRIMERA INFANCIA 0 - 5;SI;SI;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
2120;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;MASCULINO;1;Regi¢n Eje Cafetero - Antioquia;
2121;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
2122;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
2339;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
2341;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
2632;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
2686;SI;2019;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
2952;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
3251;SI;2020;2020;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
3252;SI;2020;2020;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;2;Regi¢n Eje Cafetero - Antioquia;
3305;SI;2020;2020;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Quind°o;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ARMENIA;Colombia;NO;DIRECCI‡N SECCIONAL DE QUIND÷O;FEMENINO;1;Regi¢n Eje Cafetero - Antioquia;
